id_individu,cluster_kmeans,target,Dim.1,Dim.2
90,1,Enrolled,-1.4788256017365873,0.9066234029149817
91,1,Dropout,-1.6675798668521453,0.9716832643564832
92,2,Graduate,-0.42853423182226663,0.6738482908646433
93,2,Dropout,-0.4124094975768114,0.33483136981646755
94,2,Dropout,-0.0381968215388333,1.3433309027062754
95,2,Graduate,0.11107881138984003,3.017542281867415
96,2,Enrolled,0.43726903965118297,-0.2086274002688303
97,2,Graduate,0.816086207997615,-0.5281840138020775
98,2,Graduate,1.517196824647557,-0.5745528717691615
99,2,Enrolled,0.8249983237795577,-0.6597217854795429
100,1,Dropout,-1.4170688215413831,1.6385770596642095
101,2,Dropout,1.4148268382281843,0.5012854739323551
102,1,Graduate,-2.338232831392992,-1.61975362587586
103,1,Dropout,-3.178648020248544,0.3816757007709061
104,2,Graduate,3.4921679172985662,2.527411402743434
105,1,Dropout,-2.351738030584524,-1.5420605859573746
106,2,Graduate,1.0931116777461658,1.241105212894225
107,1,Dropout,-2.355317597558148,-1.5304226610085643
108,2,Dropout,0.7870006262232524,1.5875166853938343
109,2,Dropout,0.5701518296426589,1.0820461626901803
110,2,Enrolled,0.8286345320382424,0.6858784369632658
111,2,Graduate,1.1440135920337202,-0.8034558058525129
112,2,Enrolled,0.7747014602182964,-0.2978174399583975
113,2,Graduate,0.6669275949195573,-0.809595941937926
114,2,Graduate,1.1887281256067772,-2.097700460947054
115,2,Dropout,0.6845165961941682,-0.19951955946586694
116,2,Enrolled,0.6624989555222842,0.8475471076768867
117,2,Enrolled,1.0248128666962786,-1.543146940809831
118,2,Enrolled,0.01851259050472339,0.5369421737358989
119,2,Graduate,1.1813690498239118,-0.4285547456058495
120,2,Graduate,0.3509676114263366,-0.42707882788949836
121,2,Dropout,0.4069152194241922,-0.1287371384746242
122,2,Graduate,0.25541451565750134,0.19914977619719124
123,1,Dropout,-2.1742508818147908,-2.1087200404290574
124,2,Graduate,0.9459737000910992,-1.0949807135691152
125,2,Graduate,1.4358457274176757,0.7884523391496449
126,2,Dropout,0.7036550201026297,0.6609352216643337
127,2,Graduate,1.4146208627591026,-1.9589296270961323
128,2,Enrolled,1.484025132442261,-1.732621657764096
129,2,Graduate,0.7600252259122625,-0.257015437784209
130,2,Graduate,1.0058970660806303,-0.2686367520445041
131,2,Dropout,1.7062264409097374,-0.6775712628940627
132,2,Graduate,0.611432144327252,-0.38691865475110376
133,2,Graduate,0.42689567386193467,-0.08223095847010625
134,2,Dropout,0.985977297834403,-0.9033504182114254
135,2,Graduate,1.739686730360147,0.7042448617152532
136,2,Dropout,-0.9504736989365015,0.9305613908365743
137,2,Graduate,0.09115022164465206,0.2537998060045102
138,2,Graduate,1.2445466870590973,-1.8742536008291129
139,2,Enrolled,0.9949125155221387,0.25711367869378243
140,2,Graduate,2.3332486962257653,-2.7145766728551544
141,2,Graduate,0.7248260088978932,-0.30401896262320016
142,2,Graduate,1.0359464914491539,0.23521165394730503
143,1,Enrolled,-3.8893957515220228,1.6391471819565129
144,2,Graduate,1.090249814832865,-0.798079247472698
145,2,Graduate,1.8764357703215857,-0.762884561539133
146,2,Graduate,1.1717840023351478,-0.38261220351414127
147,1,Dropout,-1.4590229142567381,-0.9068310729536295
148,2,Dropout,0.19063484097836056,0.5272475877628491
149,2,Graduate,0.9332398809737321,-0.24521175344516974
150,2,Graduate,1.5060865685102274,-0.8360281080950491
151,1,Enrolled,-2.1608782148395216,-2.1188771781822817
152,2,Graduate,0.4081508373793239,-0.37043739546193677
153,2,Enrolled,0.5607491643098186,-0.3598237088778616
154,2,Graduate,0.936577585116327,-0.6911572950339437
155,2,Dropout,0.08400903329926694,0.8426516502845449
156,2,Dropout,0.800171712400033,-0.4505313955178066
157,2,Graduate,0.7226577932599297,-1.1948555087340416
158,2,Graduate,1.323783594491846,-0.8091806018461667
159,2,Graduate,0.3172340516979001,0.1179803646752559
160,2,Graduate,0.5121102456901051,1.3649298836312094
161,2,Dropout,0.6110847094397646,-0.09912349621979644
162,2,Graduate,1.5476064654907102,-0.3173618117984763
163,2,Graduate,1.269450006499985,-0.17189230223815996
164,2,Dropout,0.6345347654575239,0.3093309348416346
165,2,Graduate,0.48852348708981524,-0.28349316476392167
166,2,Graduate,1.163816760666491,-0.932184537117452
167,1,Enrolled,-2.8317858133905824,-2.1845505316702623
168,2,Graduate,0.5717087572959011,0.21940778276679612
169,2,Graduate,0.8824773365128153,0.45202291602419176
170,2,Dropout,0.39968686550346677,0.6249412862631032
171,2,Enrolled,0.44422331205501697,0.5941581587321024
172,2,Graduate,0.7948143287454291,0.3294343952119118
173,2,Graduate,0.6649406005958447,-0.49008324069665965
174,2,Graduate,0.10343861190508485,0.07720699372372668
175,1,Dropout,-1.4302854554111097,0.8719737637943594
176,2,Enrolled,0.545536190057068,-1.1228909619523382
177,2,Graduate,0.3395917880344998,0.9366393239434186
178,2,Dropout,0.170524850573438,0.25266503720399613
179,2,Dropout,0.7801890961818992,-0.8277439827015604
180,2,Dropout,0.7884544550877397,0.033164770022866746
181,2,Graduate,3.974090702593882,3.043707019920772
182,2,Enrolled,0.8505917846856855,0.09310975725642573
183,1,Dropout,-1.644975735117077,1.3501103973461628
184,2,Dropout,-0.45664269346880343,0.12772583211106145
185,1,Dropout,-2.0423525027829377,-2.560481032608227
186,1,Dropout,-1.6754104830693322,0.7040883542401957
187,2,Enrolled,0.15117642021588998,1.6807277265579006
188,2,Graduate,1.428502998908142,-1.1848595343367323
189,2,Dropout,0.2510481922383229,-1.045643800515393
190,2,Graduate,1.0313813956813047,-1.7584435387109167
191,2,Graduate,1.011870995097288,-0.356163409489915
192,2,Enrolled,-0.4376418019714182,1.6793065858058038
193,1,Dropout,-1.94579262397349,-1.2596907625719516
194,1,Dropout,-2.1179267302398896,-2.3517069639584856
195,2,Graduate,1.088123161805952,-0.6207588151179982
196,1,Dropout,-2.6218064184847174,-1.0958790321886658
197,2,Graduate,1.1199110219001172,0.16848769063284655
198,1,Dropout,-2.274743595030493,-2.3049900448513516
199,2,Graduate,1.0955044771794096,-0.1685048159692619
200,2,Enrolled,-0.8212950696966791,0.858683386782299
201,2,Graduate,0.7670784366537209,-0.5769147671113111
202,2,Graduate,0.5766637849557456,-0.09149076517395341
203,2,Graduate,1.0748254482427144,-0.546948022223593
204,2,Graduate,-0.118803984123556,0.16540755158446627
205,2,Graduate,1.1205753352987502,-0.16758277533218643
206,2,Graduate,0.33247146777463465,-0.21523054910973216
207,2,Graduate,1.2047048920610628,-0.7360702617621849
208,2,Graduate,1.7427527017508804,-2.2327888417268795
209,2,Graduate,0.7318557017110627,0.47742579252667905
210,2,Dropout,0.8826648135400603,0.2262157187256832
211,2,Graduate,1.5242434298238954,-0.6723999867753542
212,2,Graduate,1.5485903154849139,-1.6187175215040812
213,2,Graduate,1.8053645113616028,-1.1134496352474796
214,1,Dropout,-1.7310374245649913,-0.286223214838696
215,2,Graduate,0.5549435813926397,0.1558795510663862
216,2,Enrolled,0.8593083108354339,-0.08869373149811269
217,2,Graduate,0.7692607533529244,-0.29644123414024837
218,2,Dropout,-0.9654581333980722,2.005224227936247
219,2,Dropout,-0.013770992526697242,1.797630672649851
220,1,Dropout,-1.5702772408188659,-0.6148575106962507
221,2,Graduate,1.1456740069292544,-1.5484328933648992
222,2,Graduate,1.2360553951138329,-0.8433708863526049
223,2,Dropout,0.17866905751641318,0.37264670287608886
224,2,Graduate,1.4941675408669741,-1.0436749430774648
225,2,Graduate,1.4792729886639895,-0.7652438557804375
226,2,Graduate,0.4323311394231347,1.0382056810818823
227,2,Graduate,-0.41135559372905817,0.8621220427981756
228,2,Graduate,1.1577617447736275,-1.1363131062117429
229,1,Dropout,-2.2240442564335,-0.5054808075395949
230,2,Graduate,1.6632995023537656,0.876412559070345
231,2,Graduate,1.0652480167803733,-0.24137939653799997
232,1,Dropout,-2.680556526470148,-1.1095838652898533
233,2,Graduate,0.5368747927404428,-0.8979498768410683
234,2,Graduate,0.9456063781582086,-0.4553581805900907
235,2,Dropout,0.2708752438984686,0.6841190937810957
236,2,Graduate,1.2414167159812919,-1.8635455659475726
237,2,Graduate,1.540889182000004,-1.6844504258316686
238,2,Graduate,1.2373326474225994,-0.5382685522201379
239,2,Dropout,-0.2710323197009634,1.388782519155719
240,1,Dropout,-1.2709965870287228,0.6555566071900226
241,2,Enrolled,0.81323706395422,0.3826381988461584
242,2,Enrolled,2.723178246181455,0.5592470485218772
243,2,Graduate,0.58845732674737,-0.44790969530859137
244,1,Dropout,-3.1554879977785686,-0.22641826056769515
245,2,Graduate,2.0877531827581,0.55392515021013
246,2,Graduate,1.10762897210047,0.1558111063865405
247,2,Graduate,1.4662759780144727,-0.3259172309123348
248,1,Dropout,-1.2625984952775062,1.5453021415497117
249,2,Graduate,0.4235251042016897,0.4273288969255316
250,2,Graduate,1.5802336813070852,-0.5477660506854811
251,2,Enrolled,0.45891731497064164,-0.1834364045366721
252,2,Dropout,1.4535623513378777,-0.86388318901563
253,2,Graduate,0.39898813400069655,0.42396305370013515
254,2,Enrolled,0.028344244262115355,-0.07450100586220006
255,2,Graduate,0.6602344648111009,-0.44607002771343374
256,2,Dropout,-1.1696686663803322,2.166265120044629
257,2,Graduate,0.15723000713520083,1.7878701641146666
258,2,Enrolled,0.31604756333487655,0.3626058433396805
259,2,Graduate,0.8756452837572074,-0.2614540005927073
260,2,Dropout,-0.5800816057115208,2.1626029236083677
261,2,Graduate,1.2055453092285384,-0.9111597639356395
262,1,Dropout,-3.5266554327721003,1.557371095883033
263,2,Dropout,-0.3293800945257555,2.6689499047900664
264,2,Graduate,0.9104549756215157,-0.3533357859745997
265,2,Graduate,0.6494246428539965,-0.316513021202362
266,2,Graduate,0.9949981728338657,-1.1487339458617534
267,2,Graduate,1.4908469905432415,-0.9115639612859695
268,2,Graduate,1.2136446064792201,-1.7909483204312768
269,2,Graduate,1.2586492476806408,-1.0430803821809216
270,2,Graduate,1.8307943094193995,-1.2573363981551957
271,2,Graduate,1.7070274082276355,-1.6189363336686082
272,1,Dropout,-1.2711171793569072,0.7537736541098972
273,2,Graduate,0.6849059262723057,0.5292553490599632
274,2,Graduate,1.1712416498428542,-0.7534227604185041
275,2,Graduate,1.3252900549465312,-1.1994824281445389
276,2,Graduate,1.2799630244342883,-1.0257683571737244
277,2,Dropout,0.21046314864607968,0.38602371581737766
278,2,Dropout,-0.3101037627090224,1.5942649807827407
279,2,Enrolled,1.8053911552487485,-1.4732470929204373
280,2,Graduate,1.528167663100768,-0.22873526111540124
281,2,Graduate,0.8740438349563818,-0.8518743116578193
282,2,Graduate,0.36008870264628945,1.6234864909557836
283,2,Graduate,-0.4211150599029014,1.9869880082761875
284,2,Graduate,1.031496883057805,-0.3533272634337384
285,2,Graduate,0.13580546828426898,1.1230756760459788
286,2,Graduate,-0.05969879454513593,1.493855030669893
287,2,Enrolled,0.6318988639007226,0.30735249410888876
288,2,Graduate,-0.10631403490371844,0.9467063544652347
289,2,Graduate,0.47014356394124585,1.176315885830735
290,2,Graduate,1.2758214193722472,-0.3491837579881936
291,2,Graduate,1.4802510955887467,0.8754870311652981
292,2,Graduate,1.2934214184667434,-1.2108242158044653
293,2,Enrolled,0.8708073764440255,-0.361920582662367
294,2,Graduate,1.14537810042686,-0.1166662755976843
295,2,Dropout,1.2079260230638509,-0.8433310187266893
296,2,Graduate,1.7253888597536144,-0.5487126453379858
297,2,Graduate,1.2457616124102329,-0.5218154121314811
298,2,Graduate,0.7928154084844684,0.13581388144966197
299,2,Graduate,0.50872328400148,0.9120146168892389
300,2,Graduate,1.4310041648332534,-0.15660485677456193
301,2,Graduate,0.9762955880435774,-0.18969196710665956
302,2,Graduate,0.5288067737614514,-0.06597830772175514
303,2,Graduate,2.362831929174149,-2.0480064569167586
304,1,Dropout,-1.6777316036756131,0.06641266707144254
305,1,Dropout,-1.2493415837288462,-1.2279138083726246
306,2,Enrolled,0.07257121675689536,0.23367490432019242
307,2,Graduate,0.5600224100565281,0.2975158525752856
308,2,Dropout,-0.42765241008960664,-1.2273383760857328
309,2,Graduate,1.0205539785741633,-1.5934416279141494
310,1,Dropout,-1.3930786399366493,1.005092309008176
311,2,Graduate,0.2456887946497747,-0.14060113330317495
312,2,Dropout,0.3475917903351474,0.1865164105277631
313,2,Graduate,0.9035099486369581,-1.5423107355138725
314,2,Graduate,0.995780116144582,-0.012637962097358556
315,2,Dropout,-0.010121517929471554,0.25234225008342964
316,2,Graduate,1.198752447814739,-1.747885165042093
317,2,Graduate,1.7147018496493598,-0.9003107155668827
318,2,Graduate,1.3064089040026368,-1.1403024326376878
319,2,Graduate,1.1118104046406527,-0.5015309213777375
320,2,Enrolled,1.3532648150014972,-1.2970837054767748
321,1,Dropout,-3.47111582297068,-1.5630194165464169
322,2,Graduate,1.0105557504288207,1.091583381227326
323,2,Graduate,1.4935658670029133,-1.5017654414056363
324,2,Graduate,0.9168171407843946,0.9104403332263882
325,2,Enrolled,0.22730128263224306,-0.7925286008577977
326,2,Graduate,0.35535941926110653,0.1016714904229468
327,2,Graduate,0.7807223011501746,-0.22821232183012727
328,2,Graduate,0.3026526333713633,0.19303118786907453
329,2,Enrolled,0.7241409831239152,-0.2243869441544511
330,2,Enrolled,1.14927598371147,-0.3449816917878315
331,2,Enrolled,0.7662717850435821,0.455941913975617
332,1,Dropout,-2.2088832900450166,-1.7489713843395671
333,2,Graduate,0.20584065889856562,1.0610302208485953
334,2,Graduate,0.15721713526503625,0.9969368440308156
335,2,Graduate,1.2209053836212993,-1.208387751212194
336,2,Graduate,0.9443931023410062,-1.0954883450091981
337,2,Graduate,-0.35278762365007255,2.702578333625084
338,2,Graduate,1.908543913093171,-0.9861405588559587
339,2,Graduate,0.4682133589529982,0.39241122879363566
340,2,Graduate,0.9757467044055466,-2.1657804639059797
341,2,Enrolled,0.7360410667878236,0.24317106401531216
342,1,Dropout,-1.197843258058911,-5.186542394122597
343,2,Graduate,-0.22083598158869344,2.160213093483504
344,2,Graduate,0.8233575388012241,0.42148886408385383
345,2,Enrolled,0.09477481967553095,-0.34039854586011264
346,2,Graduate,1.0027019019115753,-0.8380145705825762
347,2,Enrolled,2.155319450810308,4.117097664186245
348,2,Graduate,-0.5523566620622038,1.3474701777061606
349,2,Graduate,-0.05533915441984602,1.8469836743418355
350,2,Enrolled,-0.2662987462541669,2.82704993899607
351,2,Dropout,0.1682610193854454,0.7286642296535707
352,2,Graduate,1.2264169816556438,-0.7143275827903919
353,1,Dropout,-3.2789832467473246,-1.3791254614374857
354,2,Graduate,1.0450133636063492,-1.1361899073927988
355,1,Dropout,-1.2440569476977716,1.246130486753327
356,2,Graduate,1.0338693577873308,-0.36227517120307234
357,2,Graduate,0.7988542924063553,-0.03695338034157551
358,1,Dropout,-2.947549365494696,-0.25591844852289053
359,1,Enrolled,-2.151202528997434,-0.8794904890372949
360,1,Dropout,-1.749353049908168,-3.685775437603313
361,2,Graduate,0.750263346074106,-0.7375774034791027
362,2,Dropout,0.17593103286499326,0.04350677055574165
363,2,Enrolled,-0.14641110693473716,0.7152830242271054
364,2,Graduate,2.6232972775841,0.12983979848672308
365,2,Enrolled,0.8751737878626831,-0.5562718058136756
366,2,Graduate,1.8706283826154748,0.5853272907882073
367,2,Graduate,1.3745778992552258,-0.7329926824881894
368,2,Enrolled,-0.16534579396816013,-0.8815332368805516
369,2,Graduate,1.4178175155886978,0.0990636687774915
370,2,Dropout,1.1368665654575991,-0.32700649454783226
371,2,Graduate,1.115459902945739,2.137010138940133
372,2,Enrolled,0.47774695144551665,0.721133654376352
373,2,Graduate,1.7631006287914317,-2.3309739380578725
374,2,Graduate,-0.16492854730491033,1.3203419557104314
375,1,Dropout,-2.5025555420240204,-1.4502215892297186
376,2,Enrolled,0.00330704950594408,4.113243665296876
377,1,Dropout,-3.3308066424288603,0.038922708821130005
378,2,Graduate,2.030473519517158,-1.678431660910797
379,2,Enrolled,0.2379680159349175,0.14840345421994594
380,2,Enrolled,1.3673262053084123,0.0914525352160829
381,2,Dropout,1.456386884117039,-0.18592625267590085
382,2,Enrolled,1.0134914703044806,-0.6935165300735059
383,2,Enrolled,0.4044541020577101,0.0346912897818118
384,2,Graduate,1.1883443909533307,-0.30642269197893723
385,2,Graduate,2.289544734280696,0.6846993109312729
386,2,Graduate,0.6264018233547883,-0.08911046473825535
387,2,Graduate,1.0270217044677021,-1.1982354724961637
388,2,Graduate,1.6014308490928229,2.174360968437811
389,2,Enrolled,0.748532863402738,0.13298260887797436
390,2,Graduate,1.4601264167930925,-1.2684837183898658
391,2,Enrolled,0.8332833565331892,-0.539387069325706
392,2,Enrolled,0.7932013194818311,-0.5448694880368137
393,2,Dropout,-0.863036494133658,0.23191594615922298
394,1,Dropout,-1.3652914628606392,0.549903369413383
395,2,Graduate,1.595253255876896,-2.2058224778762314
396,2,Graduate,1.8721407326690862,-0.6886118911728024
397,2,Graduate,1.6053838835491496,1.3587557346628287
398,2,Graduate,1.8801621359021532,-1.3244186183846403
399,2,Dropout,-0.40336035650777785,0.4033276730697409
400,2,Dropout,-0.3670994811327899,1.5786157711606954
401,2,Enrolled,1.0897194756023432,-0.5879231382461506
402,2,Enrolled,0.3918725730398263,0.04234079706802744
403,2,Enrolled,0.4371931136907839,0.5949660098360636
404,2,Enrolled,0.5532899265487135,-0.36120089604685246
405,2,Graduate,1.3437458977877357,-0.5131500231749474
406,1,Graduate,-2.048951640034918,-2.47335330141669
407,2,Graduate,2.327395813263421,1.6959816386489068
408,2,Graduate,0.32414600942879984,0.4357090242155784
409,2,Graduate,0.9304986281191706,-0.5411118166931438
410,1,Dropout,-1.9614945450381518,-1.2398442970410017
411,2,Graduate,1.7440338355294374,-0.603134329892915
412,2,Graduate,0.786567062810221,0.20980189087226697
413,2,Graduate,0.7355380220425355,0.1869031047717919
414,2,Graduate,0.163502530080339,0.2898474128357045
415,2,Graduate,1.3391246461954907,-0.5428396721304438
416,2,Graduate,0.6637531712488223,-0.885347431137888
417,2,Graduate,1.4115272695549472,0.5793331423126143
418,2,Dropout,0.2641682747269731,0.6918993797721437
419,2,Graduate,1.1992403735629082,-1.0101203101536655
420,1,Dropout,-2.075357530780367,-2.391115620008272
421,2,Graduate,1.4760615082077686,-0.8008450762408535
422,2,Graduate,0.7457549407527735,0.995519789173253
423,1,Dropout,-2.284775104982347,-2.0786486467426553
424,2,Graduate,1.3343813409025742,-0.4252027803504002
425,2,Graduate,0.7192137776366606,0.7346595694954965
426,2,Graduate,1.1536208288683283,-1.2223939306430947
427,2,Graduate,0.8187976379499688,0.06320856425019655
428,2,Enrolled,-0.14513815917435127,0.3982472249848655
429,1,Dropout,-1.597326551014958,-1.2266982835291989
430,2,Graduate,0.4577011479134623,0.5183302894167067
431,2,Graduate,1.4295192420235467,-0.5867612964598707
432,2,Graduate,0.4497303567903343,1.3662991828857607
433,2,Graduate,0.9206152657378979,-0.4371122208649322
434,1,Dropout,-1.055757206973755,-2.0530721113619306
435,2,Graduate,0.797801295076723,-0.5749764736041169
436,2,Graduate,1.7968138912484775,-1.093064266538677
437,2,Enrolled,0.7853873857499098,-0.09477858637025859
438,2,Graduate,1.32259169665299,-0.6392886548436185
439,1,Dropout,-2.1282429358421306,-2.2534105225279313
440,2,Graduate,0.14129754202425523,0.4798280456904076
441,1,Enrolled,-2.0744029726834783,-1.7026945713232662
442,2,Enrolled,-0.6084834536215143,0.37608740164277366
443,2,Graduate,1.1028228294106253,-0.32898336585285126
444,2,Graduate,1.4269343685386848,-0.34316843417604637
445,2,Graduate,-0.090621379899769,-0.25852736203416393
446,2,Graduate,1.0927308301199437,-0.5145495087172215
447,2,Graduate,1.6558011987549501,-0.4450570205816294
448,2,Dropout,1.1440052319343095,-0.535525630586197
449,2,Graduate,0.5374359472375231,0.16803289179262187
450,2,Enrolled,0.9449079397633989,-0.08067718607416496
451,2,Graduate,0.9907570364998598,0.4530331333351507
452,2,Graduate,1.60260924787518,-0.6400789651508761
453,2,Graduate,1.124446817058486,-0.011962064047187798
454,2,Graduate,0.8175228619311673,-0.1991968547554174
455,2,Enrolled,0.3590645190767621,-0.7911742728782453
456,2,Graduate,-0.4803286460231493,2.685876197130542
457,1,Dropout,-2.0250112962837217,-0.567686166791129
458,2,Dropout,0.7791497531906822,-0.14717432658050295
459,2,Graduate,2.1173397794873723,1.3462296582828166
460,2,Graduate,1.1394859553825791,-0.47401685693068457
461,2,Graduate,1.3003549582121865,-2.0595169690880026
462,2,Graduate,2.461318516829338,0.2692132631325892
463,2,Graduate,0.5370445030526405,-0.7768569584981704
464,2,Graduate,-0.19840030655666793,-0.35776729757614933
465,2,Enrolled,0.7953292239186432,-0.5883990509629948
466,2,Dropout,0.8023479282805002,1.479977828001027
467,2,Enrolled,0.9171371858910002,-0.23874548880978846
468,2,Graduate,3.656815751746172,1.6075733605974816
469,2,Graduate,2.073594926925435,-1.1944348469644042
470,2,Graduate,0.9090670877134691,-0.059674984171508606
471,2,Graduate,1.6749661335927333,-0.8955810879315397
472,2,Graduate,1.060009786255233,-0.6983787160176331
473,2,Dropout,0.9502149913650415,-0.06513344801840902
474,2,Graduate,0.9967426178444382,-0.703726442754048
475,1,Dropout,-2.8373514242627356,0.39928861432055524
476,2,Graduate,0.11113208702828041,0.23752797441632206
477,2,Dropout,-0.5549530719733965,-0.5965646812877191
478,1,Dropout,-2.2567469396300637,-2.1355505359828055
479,2,Graduate,0.6592750248945609,0.7173599610478272
480,2,Enrolled,1.0540358468803674,-0.3076009040313799
481,2,Graduate,0.8634315470986307,-0.10680687222139545
482,2,Graduate,1.7932133085163313,-0.8899472699301795
483,1,Dropout,-2.1526307111444325,-2.17520476334088
484,2,Enrolled,1.0435574736813586,-0.6559448901697786
485,2,Graduate,0.879538511388221,1.08803080341576
486,2,Graduate,1.2672801405230865,-0.8157621332114238
487,2,Dropout,0.35411561133435226,0.39496684630198947
488,2,Dropout,0.5299642857704191,0.9083921053906857
489,2,Graduate,1.7314728285063956,-0.5739656288330085
490,2,Graduate,1.203584763364272,-0.2782185056766235
491,2,Graduate,0.5422531736610874,0.6249741891644313
492,2,Graduate,0.8864447233710921,0.02088489949576095
493,2,Graduate,0.7094510090524501,-0.3150025903353123
494,2,Enrolled,-0.45660783664969923,2.0765111154795224
495,2,Enrolled,0.6342923658192047,0.2926756813767802
496,1,Dropout,-2.0353588703152465,0.5326222574982613
497,2,Dropout,-0.9057640905193128,1.1209721411544935
498,2,Graduate,0.6549838944591694,0.03915579301528378
499,2,Graduate,0.3783202330526281,-0.12532049366202042
500,2,Graduate,1.1908102868776862,-0.11884135033264222
501,2,Enrolled,0.47098322959207506,0.17382871799202212
502,2,Graduate,0.6707405165151941,-0.44710250010542324
503,2,Enrolled,-0.2796240496148969,0.3783829854977364
